run, lumi, event 
1,257443,122328123
1,268588,127623743
1,274386,130378889
1,248733,118189693
1,255940,121614341
1,244770,116306352
1,247374,117543845
1,248185,117928844
1,247408,117560144
1,246805,117273359
1,650960,309314446
1,650792,309234259
1,637675,303001689
1,37658,17893577
1,301465,143246103
1,290101,137845863
1,252707,120077873
1,626097,297500339
1,131746,62601211
1,133145,63265963
1,154767,73539899
1,243672,115784751
1,243809,115850139
1,245132,116478283
1,237992,113085650
1,269501,128057763
1,274915,130630096
1,270542,128552604
1,610760,290212560
1,599127,284685001
1,610457,290068952
1,618062,293682330
1,618066,293684347
1,660581,313885900
1,660924,314048936
1,605890,287898534
1,611483,290556261
1,624383,296686083
1,642112,305110191
1,643048,305554709
1,643476,305758227
1,624194,296596243
1,643997,306005988
1,654674,311079263
1,654676,311079906
1,654687,311085365
1,661477,314311540
1,662705,314895357
1,665567,316255005
1,49384,23465304
1,103078,48979257
1,104576,49690833
1,104632,49717310
1,109750,52149624
1,37839,17979678
1,302651,143809652
1,48125,22867241
1,139893,66472372
1,44950,21358624
1,116078,55156425
1,109285,51928429
1,112108,53269800
1,132891,63145416
1,280203,133142775
1,123684,58770297
1,130246,61888309
1,147650,70158360
1,657287,312320833
1,149311,70947376
1,146782,69746062
1,123991,58916100
1,108186,51406264
1,110875,52684072
1,107194,50934912
1,107548,51103171
1,107596,51125893
1,109551,52054721
1,107483,51072347
1,119671,56863218
1,117814,55981059
1,116033,55134736
1,121528,57745746
1,123905,58875600
1,124058,58948222
1,124412,59116037
1,126178,59955535
1,125064,59426056
1,126880,60288867
1,127110,60398409
1,133501,63435261
1,133576,63471027
1,114782,54540304
1,115305,54789197
1,115307,54790270
1,48973,23270338
1,50671,24076831
1,103592,49223248
1,53663,25499077
1,114892,54592674
1,134398,63861183
1,141055,67024461
1,150479,71502493
1,248838,118239305
1,239851,113968743
1,242357,115160026
1,248867,118253195
1,290905,138228361
1,279437,132778909
1,248978,118306066
1,269908,128251313
1,642269,305184822
1,245019,116424797
1,247583,117643222
1,274255,130316737
1,259663,123383002
1,264221,125549001
1,595843,283124381
1,601489,285807422
1,603961,286982154
1,604333,287158563
1,604533,287253772
1,623123,296087046
1,628065,298435684
1,647594,307714921
1,636319,302357373
1,637315,302830716
1,637317,302831567
1,665160,316061847
1,645220,306586952
1,645220,306587204
1,658455,312875702
1,102215,48568977
1,105832,50287898
1,111031,52758113
1,129305,61441307
1,133352,63364442
1,247569,117636497
1,250138,118857420
1,268962,127801664
1,273572,129991923
1,111075,52778778
1,270894,128719766
1,652922,310246832
1,665916,316420966
1,665956,316439807
1,146889,69796768
1,148910,70757146
1,241674,114835244
1,278567,132365845
1,283634,134773222
1,304588,144729804
1,594370,282424748
1,594522,282496904
1,304801,144830901
1,597162,283751390
1,305862,145335202
1,597106,283724747
1,606630,288250328
1,606947,288400711
1,613073,291311695
1,613403,291468671
1,613883,291696669
1,616093,292746729
1,127407,60539651
1,127409,60540343
1,151359,71920816
1,281317,133672131
1,243922,115903338
1,243922,115903707
1,269945,128268765
1,643179,305617193
1,601795,285952744
1,665357,316155487
1,242939,115436241
1,643121,305589705
1,284839,135346043
1,109439,52001880
1,118998,56543707
1,648639,308211508
1,602106,286100466
1,626096,297499594
1,627253,298049275
1,628420,298604210
1,658717,313000031
1,236729,112485470
1,142987,67942325
1,244413,116136835
1,261714,124357746
1,264758,125803854
1,268040,127363720
1,615694,292556967
1,615694,292557014
1,656201,311804729
1,660149,313680684
1,660149,313681011
1,269380,128000247
1,281260,133645298
1,654309,310905660
1,627580,298205037
1,602304,286194703
1,646681,307281076
1,644531,306259711
1,648922,308346037
1,596039,283217782
1,610180,289936960
1,615524,292476486
1,650407,309051387
1,657571,312455506
1,650525,309107652
1,651911,309766382
1,652417,310006720
1,662170,314641215
1,609324,289530387
1,633185,300868534
1,647923,307871333
1,663311,315183447
1,626985,297922397
1,647980,307898238
1,640787,304480793
1,643882,305951337
1,655681,311557633
1,632666,300621533
1,635542,301988066
1,660554,313873157
1,662891,314983429
1,662997,315033775
1,118412,56265500
1,127653,60656178
1,123667,58762067
1,44764,21270532
1,105441,50102049
1,117747,55949339
1,139024,66059574
1,141123,67056612
1,141124,67057146
1,118775,56437752
1,259460,123286471
1,259461,123287254
1,649072,308417046
1,595051,282748444
1,239067,113596568
1,615139,292293525
1,272111,129298169
1,105784,50265038
1,281623,133817673
1,290110,137850635
1,152905,72655090
1,273435,129927086
1,661372,314261828
1,265497,126155459
1,640190,304196839
1,601018,285583798
1,654597,311042771
1,662308,314706719
1,618656,293964493
1,662199,314654746
1,294886,140119964
1,108391,51503705
1,301631,143325178
1,654840,311157916
1,659902,313563215
1,106407,50560754
1,106407,50560830
1,39046,18553036
1,43616,20724509
1,50539,24014216
1,147822,70240047
1,115839,55042771
1,111769,53108917
1,135059,64175510
1,135060,64175825
1,277973,132083283
1,602990,286520345
1,297075,141159757
1,618766,294016801
1,647341,307594562
1,626805,297836888
1,629062,298909093
1,602522,286297978
1,204717,97274779
1,226258,107509990
1,233711,111051620
1,461753,219409582
1,462702,219860539
1,462707,219862676
1,485690,230783566
1,485691,230783956
1,498327,236788322
1,532554,253051727
1,462537,219782233
1,461731,219399068
1,462889,219948987
1,488156,231955508
1,488158,231956520
1,461747,219406917
1,463063,220031751
1,465266,221078509
1,484046,230002338
1,490610,233121120
1,466167,221507112
1,482882,229449488
1,484309,230127453
1,482549,229291414
1,483238,229618610
1,486211,231031113
1,487962,231863168
1,488511,232124219
1,488879,232298812
1,488879,232298935
1,490426,233033903
1,484634,230281816
1,489568,232626452
1,197010,93612488
1,188131,89393183
1,171386,81436811
1,175613,83445575
1,187633,89156573
1,205517,97655050
1,193544,91965535
1,195723,93001123
1,189401,89996784
1,197903,94036743
1,206456,98100885
1,206261,98008291
1,206342,98046537
1,178969,85039934
1,176857,84036094
1,176857,84036341
1,177908,84535767
1,168891,80251471
1,175989,83623990
1,196779,93502830
1,223436,106169366
1,496119,235739348
1,679006,322640911
1,679006,322641151
1,679467,322860083
1,681470,323811516
1,188467,89552863
1,188469,89554101
1,163343,77615302
1,166522,79125706
1,165815,78789526
1,167343,79515807
1,168982,80294690
1,169780,80673468
1,180628,85828250
1,192725,91576639
1,196876,93548678
1,215350,102327126
1,215551,102422607
1,217491,103344396
1,233894,111138346
1,484135,230044680
1,505540,240215886
1,488798,232260595
1,501951,238510139
1,48956,23262086
1,48539,23064006
1,48539,23064257
1,134127,63732620
1,132049,62744981
1,152622,72520737
1,149785,71172843
1,154850,73579154
1,122926,58410480
1,271040,128789141
1,299593,142356510
1,650888,309279863
1,629109,298931579
1,135673,64466843
1,253024,120228443
1,268834,127740873
1,276403,131337517
1,243167,115545021
1,278273,132226190
1,596248,283316970
1,612430,291006352
1,247883,117785912
1,596417,283397677
1,603365,286698816
1,606239,288064687
1,253127,120277660
1,622963,296010962
1,46617,22150761
1,113819,54082949
1,132104,62771310
1,132210,62821669
1,132255,62842789
1,40168,19086509
1,115096,54689494
1,124434,59126754
1,124590,59200919
1,125432,59601028
1,241757,114875004
1,277214,131722825
1,287739,136724024
1,603369,286700795
1,607819,288815033
1,618368,293827575
1,618368,293827618
1,609836,289773725
1,640481,304335442
1,643864,305942778
1,646257,307079772
1,52857,25115663
1,236754,112497496
1,42148,20027507
1,135344,64310765
1,294829,140092748
1,639644,303937241
1,602093,286094566
1,595701,283057154
1,595702,283057693
1,633782,301151861
1,634120,301312688
1,648007,307911183
1,648008,307911836
1,595683,283048529
1,598049,284173045
1,598445,284361057
1,600891,285523502
1,603358,286695654
1,254139,120758282
1,265394,126106004
1,275719,131012438
1,248126,117901031
1,253410,120411888
1,253583,120494331
1,647810,307817619
1,258187,122681492
1,620638,294906230
1,622572,295825362
1,617353,293345300
1,630706,299690422
1,633809,301165107
1,647665,307748516
1,653455,310499793
1,50057,23785192
1,110729,52614677
1,112174,53301421
1,120712,57358123
1,140630,66822339
1,155198,73744720
1,266840,126793409
1,277785,131994308
1,236956,112593673
1,261874,124433760
1,277082,131660064
1,278208,132194967
1,258586,122871623
1,642272,305186177
1,609115,289430678
1,627311,298077385
1,245074,116451059
1,259799,123447604
1,283281,134605429
1,47305,22477616
1,53189,25273640
1,53607,25472169
1,115222,54749723
1,150205,71371960
1,107931,51284937
1,52155,24782284
1,52696,25039381
1,39510,18773623
1,125974,59858831
1,42013,19962822
1,42014,19963439
1,44073,20941701
1,103687,49268457
1,39934,18975288
1,46219,21961296
1,108028,51331364
1,286917,136333270
1,102570,48737804
1,105586,50170900
1,105844,50293384
1,129648,61604281
1,122366,58143918
1,127717,60686891
1,106033,50383241
1,130801,62151976
1,655536,311488623
1,648342,308070492
1,106232,50477921
1,106239,50480993
1,106365,50541072
1,604681,287324196
1,604682,287324341
1,623173,296110633
1,248848,118244431
1,255284,121302496
1,596913,283633001
1,634059,301283808
1,302653,143810434
1,52961,25165213
1,140805,66905638
1,608534,289155137
1,644337,306167602
1,616545,292961404
1,629543,299137853
1,149278,70931907
1,45127,21442788
1,120800,57399789
1,128144,60889691
1,128146,60890428
1,131053,62271563
1,263171,125049949
1,130484,62001529
1,131668,62563950
1,133771,63563047
1,153273,72830114
1,289211,137423569
1,235010,111668848
1,258693,122922303
1,293169,139304200
1,303634,144276497
1,303736,144325302
1,144333,68582094
1,144718,68764846
1,148319,70476075
1,148319,70476370
1,148320,70476570
1,149077,70836087
1,234473,111413702
1,246308,117037039
1,250923,119230158
1,250923,119230183
1,235094,111708546
1,237434,112820413
1,238377,113268683
1,234955,111642654
1,235857,112071291
1,238515,113334451
1,109594,52075375
1,649718,308724003
1,660540,313866567
1,104635,49718953
1,620323,294756788
1,602583,286327065
1,299422,142275401
1,653861,310693013
1,635877,302147681
1,637975,303144499
1,640329,304262637
1,640801,304487241
1,656952,312161567
1,659068,313166983
1,659666,313451015
1,110340,52429842
1,119431,56749466
1,121101,57543085
1,121611,57785292
1,236457,112356307
1,257982,122584320
1,251684,119591737
1,251896,119692334
1,277294,131761034
1,662720,314902112
1,650109,308910263
1,665225,316092637
1,121396,57683007
1,121588,57774664
1,131003,62248122
1,134788,64046797
1,140248,66640962
1,141356,67167276
1,143906,68379230
1,142893,67897814
1,239727,113910349
1,239782,113936578
1,259756,123427503
1,261138,124083914
1,251907,119697671
1,256371,121819052
1,258797,122971806
1,259112,123121204
1,259120,123125069
1,258794,122970181
1,259629,123366950
1,261169,124098480
1,261489,124250898
1,261648,124326334
1,261808,124402248
1,261867,124430358
1,262335,124652526
1,152593,72506946
1,304445,144662088
1,304566,144719582
1,305360,145096775
1,305657,145238136
1,597206,283772071
1,607057,288453163
1,607178,288510453
1,607155,288499728
1,607159,288501553
1,627080,297967274
1,647240,307546730
1,647439,307641153
1,647440,307641751
1,652215,309910815
1,656273,311838991
1,656273,311839159
1,48667,23124649
1,51824,24624843
1,49204,23379921
1,154345,73339256
1,154722,73518616
1,239469,113787324
1,239594,113846863
1,239738,113915253
1,239948,114014884
1,242925,115429668
1,243227,115573395
1,243657,115777350
1,244745,116294648
1,252603,120028539
1,256336,121802006
1,256390,121828166
1,256579,121917582
1,256616,121935414
1,275208,130769447
1,275245,130786781
1,275434,130877095
1,276285,131281247
1,276420,131345511
1,119717,56885762
1,128627,61119362
1,121672,57814503
1,129189,61386159
1,126953,60323755
1,153683,73024826
1,144180,68509490
1,284214,135049003
1,137465,65318664
1,142107,67524360
1,143315,68098225
1,144215,68526200
1,147029,69863507
1,148188,70413943
1,148323,70478129
1,148324,70478429
1,41687,19808300
1,44867,21319266
1,43246,20548798
1,39954,18984767
1,119999,57019396
1,107788,51217310
1,145827,69292267
1,240428,114243217
1,292891,139171885
1,597354,283842642
1,597699,284006756
1,604795,287378333
1,625939,297425153
1,629786,299253134
1,635473,301955429
1,635800,302110938
1,635720,302073023
1,637349,302847130
1,637509,302922889
1,638681,303480014
1,641903,305010699
1,642339,305218132
1,642388,305241539
1,40984,19474219
1,41889,19903971
1,111446,52955374
1,112977,53682772
1,113254,53814460
1,113375,53871881
1,120330,57176658
1,121329,57651430
1,122736,58319827
1,123309,58592385
1,130749,62127650
1,133816,63584756
1,141335,67157890
1,141417,67196660
1,142861,67882528
1,144785,68796803
1,236503,112377868
1,237003,112615837
1,237348,112779694
1,237739,112965406
1,240973,114502210
1,242606,115278169
1,241503,114754010
1,241700,114847733
1,242110,115042708
1,242546,115249630
1,257293,122257083
1,658129,312720699
1,643942,305979577
1,110291,52406363
1,614936,292197043
1,653152,310356109
1,606301,288094024
1,600575,285373407
1,632132,300367927
1,633181,300866373
1,635604,302017648
1,633091,300823677
1,634175,301338875
1,662096,314605974
1,664274,315640530
1,107604,51129819
1,247780,117736847
1,255320,121319219
1,596657,283511587
1,253571,120488352
1,624455,296720087
1,665301,316128554
1,636797,302584902
1,640957,304560931
1,640957,304561076
1,247285,117501280
1,264166,125522656
1,264230,125553292
1,615483,292456781
1,637845,303082573
1,637845,303082686
1,637847,303083561
1,637847,303083709
1,640703,304440883
1,102131,48529117
1,105152,49964742
1,135061,64176137
1,41713,19820492
1,116877,55535960
1,53408,25377731
1,135087,64188663
1,129559,61562057
1,131052,62271440
1,276969,131606560
1,146054,69399874
1,146528,69625310
1,237473,112839121
1,235757,112023756
1,277389,131806138
1,287382,136554334
1,286912,136330921
1,286912,136331129
1,302205,143597491
1,302585,143778201
1,305150,144997100
1,607150,288497272
1,304562,144717464
1,607163,288503467
1,607587,288704994
1,638789,303531211
1,639928,304072222
1,646844,307358748
1,643496,305767875
1,645394,306669528
1,645544,306740722
1,657863,312594553
1,660283,313744258
1,660283,313744408
1,613401,291467690
1,613401,291467807
1,615190,292317559
1,615914,292661470
1,625606,297267058
1,616115,292757482
1,616268,292829711
1,618345,293816770
1,621088,295120194
1,621089,295120987
1,621918,295514636
1,638418,303354847
1,639610,303921042
1,641938,305027213
1,642477,305283470
1,615196,292320323
1,640136,304171164
1,644492,306241008
1,36535,17359866
1,108965,51776767
1,123571,58716710
1,132455,62938382
1,627515,298174208
1,641625,304878793
1,660766,313973927
1,633796,301158531
1,46073,21892446
1,46192,21949084
1,47077,22369355
1,615058,292255187
1,620835,295000179
1,626603,297740962
1,628010,298409405
1,610767,290216180
1,621502,295316723
1,630874,299769986
1,632382,300486820
1,638791,303532214
1,38048,18078901
1,112593,53500442
1,113018,53701972
1,130778,62141343
1,155731,73998006
1,276483,131375354
1,276965,131604304
1,239890,113987483
1,623696,296359556
1,623915,296463736
1,626798,297833261
1,268297,127485558
1,276461,131364899
1,285634,135723831
1,637869,303094160
1,597109,283726271
1,119483,56774437
1,119548,56804919
1,119550,56806165
1,135454,64363145
1,135454,64363292
1,239921,114002614
1,240678,114361929
1,150615,71567041
1,655947,311683961
1,249415,118513411
1,250109,118843284
1,251519,119513654
1,252059,119769866
1,253631,120516959
1,266998,126868414
1,267573,127141558
1,267771,127235635
1,624071,296537637
1,644235,306118844
1,654093,310803061
1,656629,312008204
1,659723,313478095
1,301493,143259211
1,302575,143773433
1,302575,143773470
1,304042,144470569
1,305284,145060856
1,305807,145309218
1,600886,285520820
1,606622,288246477
1,608603,289188085
1,625613,297270451
1,625746,297333520
1,637564,302949050
1,637833,303077047
1,638433,303362135
1,638558,303421534
1,638601,303441538
1,638752,303513385
1,647296,307573269
1,647060,307461300
1,647060,307461379
1,646691,307285957
1,263125,125028114
1,262920,124930668
1,263307,125114609
1,273775,130088511
1,275281,130804268
1,276597,131429560
1,277517,131866662
1,277518,131867234
1,275986,131139418
1,276598,131429914
1,281048,133544675
1,276679,131468349
1,277742,131973791
1,278042,132115917
1,279010,132576044
1,279010,132576372
1,281457,133738815
1,281530,133773470
1,285151,135494286
1,303260,144098671
1,253465,120437922
1,256174,121725023
1,266237,126506759
1,600207,285198206
1,602326,286205288
1,602327,286205491
1,630972,299816756
1,297776,141492974
1,298461,141818796
1,624256,296625706
1,625096,297024526
1,625096,297024804
1,637639,302984327
1,655058,311261362
1,655176,311317689
1,39748,18887078
1,41589,19761664
1,41590,19762216
1,41709,19818353
1,41932,19924860
1,605060,287503975
1,606758,288310779
1,612159,290877419
1,262878,124910857
1,294822,140089409
1,602265,286175990
1,602901,286478303
1,604928,287441613
1,607369,288601419
1,606106,288001369
1,140071,66557103
1,140165,66601551
1,140255,66644715
1,141286,67134567
1,140655,66834283
1,152260,72348723
1,155626,73948085
1,150987,71743965
1,151813,72136010
1,151971,72211311
1,234865,111599851
1,235036,111680946
1,258380,122773556
1,235408,111857746
1,236300,112281462
1,236283,112273606
1,236290,112277172
1,236304,112283660
1,247834,117762358
1,255038,121185558
1,255127,121227480
1,259994,123540340
1,260349,123708976
1,269229,127928480
1,272706,129580666
1,240493,114274131
1,252186,119830218
1,253692,120545751
1,267400,127059743
1,267593,127151088
1,599036,284641579
1,612415,290998977
1,612415,290999224
1,624440,296713104
1,254637,120994703
1,264771,125810080
1,272822,129635680
1,305485,145156090
1,594682,282573006
1,595191,282814792
1,595210,282823705
1,611047,290348868
1,611974,290789819
1,609640,289680463
1,612779,291171998
1,613738,291627725
1,616355,292871455
1,611461,290545738
1,615902,292656054
1,627979,298394489
1,627979,298394686
1,109785,52166177
1,109786,52166381
1,102207,48565462
1,303570,144246220
1,623474,296253746
1,650545,309116987
1,660531,313862404
1,636592,302486980
1,661629,314383703
1,146649,69682537
1,259874,123483176
1,117461,55813607
1,125519,59642601
1,37389,17766067
1,37392,17767274
1,103288,49079109
1,118967,56529126
1,148967,70784246
1,149033,70815259
1,285473,135647421
1,115597,54927529
1,115600,54929453
1,129585,61574360
1,111829,53137370
1,106916,50802761
1,106929,50809168
1,147923,70287941
1,112873,53633409
1,148933,70767589
1,117692,55923109
1,37696,17911607
1,108875,51733808
1,238718,113430424
1,48441,23017654
1,132551,62983863
1,258353,122760552
1,42798,20336092
1,43291,20570253
1,41505,19721664
1,41552,19743737
1,120749,57376052
1,123226,58552615
1,124987,59389454
1,142993,67945469
1,142994,67945786
1,146000,69374362
1,122704,58304757
1,125657,59707824
1,277085,131661271
1,50435,23964768
1,50591,24039166
1,103908,49373437
1,107128,50903608
1,36718,17447277
1,104055,49443473
1,660859,314018171
1,48822,23198358
1,115227,54751896
1,278792,132472260
1,294102,139747270
1,282791,134372739
1,140896,66948864
1,302564,143767906
1,302794,143877596
1,303121,144032652
1,304201,144545924
1,303677,144296983
1,304314,144599714
1,600869,285513075
1,625521,297226672
1,304033,144466348
1,305435,145132580
1,596987,283668149
1,305477,145152468
1,596469,283422286
1,604879,287418126
1,597575,283947476
1,599053,284649937
1,604600,287285868
1,599278,284756966
1,606937,288396270
1,598173,284231543
1,600850,285504040
1,604696,287331297
1,613751,291633786
1,102028,48480185
1,103025,48953836
1,139458,66265755
1,139551,66309762
1,146176,69457904
1,148383,70506721
1,148749,70680638
1,241430,114719329
1,597145,283743100
1,243856,115871939
1,243856,115872205
1,245274,116545923
1,271315,128919608
1,271674,129090192
1,277577,131895446
1,277761,131982392
1,278059,132124227
1,278462,132315649
1,280613,133338158
1,281143,133589639
1,251350,119433110
1,106882,50786696
1,141922,67436507
1,141922,67436593
1,648686,308233809
1,629422,299080086
1,143147,68018604
1,662257,314682344
1,626343,297616946
1,603171,286606512
1,633686,301106169
1,660979,314075123
1,237559,112879851
1,268092,127388215
1,277733,131969268
1,237030,112628738
1,237203,112711101
1,238820,113479066
1,239182,113651299
1,239415,113762155
1,239110,113617172
1,243147,115535404
1,250337,118951604
1,609227,289484376
1,644079,306044569
1,664137,315575587
1,664138,315575956
1,607984,288893639
1,250319,118943424
1,255230,121276403
1,595983,283191238
1,257747,122472593
1,599389,284809630
1,641203,304677934
1,639183,303718545
1,639494,303865897
1,643107,305582794
1,41399,19671450
1,53211,25283752
1,53972,25645723
1,102255,48588187
1,123746,58799964
1,127345,60509939
1,131529,62498312
1,128796,61199490
1,131089,62288959
1,284012,134952621
1,150693,71604306
1,148862,70733996
1,148863,70734518
1,598641,284454046
1,598643,284455251
1,627470,298152881
1,606355,288119715
1,617249,293296190
1,636385,302388863
1,624862,296913452
1,141932,67441080
1,611734,290675534
1,641665,304897788
1,653807,310667030
1,660430,313814173
1,108493,51552191
1,128111,60874096
1,128312,60969301
1,282258,134119569
1,283493,134706374
1,629303,299023546
1,647905,307862758
1,648873,308322926
1,660296,313750288
1,107405,51035322
1,122344,58133914
1,125248,59513795
1,263121,125026444
1,120431,57224708
1,148445,70536029
1,294319,139850331
1,627226,298036847
1,664730,315857567
1,664084,315550729
1,664311,315658526
1,664705,315845630
1,104023,49428141
1,39614,18822983
1,43987,20901191
1,46256,21979179
1,46797,22236247
1,51404,24425398
1,51406,24426344
1,52730,25055581
1,48814,23194616
1,120900,57447507
1,42631,20256541
1,44729,21253543
1,45781,21753467
1,39867,18943430
1,124015,58927642
1,124016,58927889
1,108024,51329325
1,107208,50941537
1,111617,53036814
1,118167,56149049
1,113518,53940043
1,113680,54017050
1,119878,56961823
1,119502,56783301
1,122880,58388282
1,124071,58954077
1,124071,58954296
1,129046,61318432
1,122060,57998513
1,123891,58869005
1,126924,60309938
1,128732,61169027
1,130168,61851399
1,134638,63975302
1,136694,64952144
1,137822,65488099
1,137578,65372242
1,277255,131742074
1,154833,73571314
1,112223,53324724
1,268551,127606215
1,268551,127606350
1,276740,131497204
1,277172,131702510
1,262907,124924478
1,264903,125872988
1,265763,126281793
1,266115,126448973
1,265846,126321139
1,279049,132594724
1,279733,132919746
1,279880,132989517
1,277109,131673177
1,277195,131713415
1,277247,131738248
1,277561,131887535
1,277587,131900050
1,277687,131947336
1,277748,131976654
1,279001,132571755
1,279256,132693155
1,279604,132858645
1,280189,133136479
1,280511,133289623
1,280512,133289820
1,279890,132994459
1,279964,133029489
1,283928,134912988
1,285186,135510738
1,49977,23747342
1,43750,20788365
1,124484,59150237
1,106876,50784055
1,130633,62072157
1,118640,56373862
1,245285,116551076
1,267847,127271701
1,255295,121307236
1,106237,50479962
1,149512,71043160
1,605332,287633279
1,53237,25296671
1,107663,51158021
1,109817,52181558
1,124735,59269824
1,113115,53748425
1,39454,18746918
1,102117,48522447
1,104615,49709682
1,40040,19025508
1,44153,20980200
1,44443,21117436
1,143380,68129225
1,143380,68129560
1,155345,73814492
1,155346,73815221
1,135518,64393505
1,127422,60546532
1,260536,123798021
1,52388,24892858
1,107465,51063735
1,49088,23324880
1,110774,52635957
1,46791,22233621
1,134498,63908633
1,270233,128405585
1,271807,129153294
1,272483,129474856
1,248822,118231530
1,605192,287567134
1,628703,298738604
1,635857,302137859
1,606743,288303979
1,633657,301092699
1,633659,301093646
1,629343,299042524
1,662377,314739336
1,633257,300902595
1,661589,314365048
1,662146,314629381
1,662983,315027097
1,253021,120227189
1,596192,283290540
1,637774,303048612
1,595833,283119720
1,595833,283120019
1,598841,284549396
1,600611,285390428
1,599921,285062544
1,616752,293059787
1,638074,303191455
1,643454,305747841
1,660915,314044577
1,661348,314250485
1,42734,20305716
1,155649,73959158
1,115467,54865915
1,599347,284789388
1,601400,285765156
1,601401,285765460
1,632519,300551997
1,610368,290026427
1,610867,290263185
1,610917,290287455
1,647086,307473533
1,662660,314873889
1,600287,285236231
1,601645,285881263
1,631847,300232540
1,633065,300811483
1,257764,122480869
1,302259,143623159
1,616735,293051707
1,606136,288015532
1,265464,126139640
1,277502,131859589
1,277503,131860307
1,603784,286897876
1,650401,309048463
1,601940,286021418
1,659887,313556155
1,648092,307951338
1,648093,307952328
1,665588,316264868
1,37904,18010320
1,37088,17622589
1,48139,22873660
1,605339,287636999
1,637215,302783050
1,637923,303119562
1,639455,303847773
1,298445,141811323
1,607174,288508722
1,613836,291674378
1,627529,298180523
1,660619,313904042
1,619651,294437068
1,50912,24191354
1,53411,25378914
1,102261,48590665
1,107955,51296624
1,116554,55382414
1,263714,125308179
1,290898,138224845
1,263533,125222036
1,139803,66429685
1,155831,74045613
1,293144,139291988
1,644997,306481152
1,246141,116958086
1,249158,118391556
1,601625,285872200
1,630753,299712931
1,637117,302736714
1,247877,117782745
1,249617,118609847
1,253645,120523528
1,602419,286249342
1,611941,290773889
1,628100,298451852
1,628102,298453281
1,644700,306339882
1,632113,300358821
1,663204,315132290
1,630262,299479559
1,639752,303988445
1,650674,309178765
1,278625,132392968
1,279417,132769465
1,279517,132816969
1,282263,134121910
1,284679,135270031
1,290078,137835142
1,286738,136248170
1,606033,287966650
1,624401,296694610
1,626880,297872297
1,655158,311309053
1,611979,290791739
1,611980,290792509
1,620932,295045876
1,637686,303006934
1,653547,310543846
1,127570,60617188
1,144118,68480242
1,41319,19633363
1,114382,54350401
1,47336,22492152
1,119850,56948700
1,123110,58497644
1,123112,58498656
1,286233,136008508
1,127200,60441075
1,264776,125812333
1,305296,145066551
1,606603,288237168
1,253150,120288297
1,255206,121265060
1,155379,73831058
1,658867,313071633
1,632282,300439097
1,645709,306818986
1,652224,309914883
1,630677,299676640
1,618771,294019192
1,627107,297980514
1,631247,299947305
1,615945,292676544
1,615947,292677480
1,653122,310341826
1,622339,295714522
1,654734,311107839
1,657783,312556454
1,39670,18849923
1,120918,57456040
1,258818,122981694
1,301825,143417146
1,259192,123159170
1,274876,130611814
1,120879,57437676
1,125337,59556032
1,125821,59785712
1,125831,59790471
1,259058,123095484
1,638666,303472418
1,654223,310864933
1,657578,312459099
1,657487,312415813
1,647003,307434246
1,657308,312330849
1,246741,117242964
1,618861,294062123
1,247841,117765669
1,265247,126036682
1,270266,128421332
1,298711,141937230
1,248321,117993815
1,248322,117994125
1,249764,118679281
1,250123,118850074
1,267047,126891990
1,267411,127064463
1,274132,130258342
1,602967,286509588
1,601131,285637445
1,662198,314654177
1,619522,294376331
1,637321,302833651
1,611381,290507816
1,611381,290508040
1,630190,299445288
1,633576,301054148
1,641688,304908714
1,659282,313268630
1,36841,17505601
1,235609,111953248
1,298373,141776881
1,48739,23158799
1,44539,21163340
1,47571,22603830
1,104601,49702754
1,104604,49704104
1,106427,50570544
1,106427,50570783
1,116239,55232837
1,49472,23507449
1,125897,59822220
1,132781,63092742
1,132781,63093046
1,116180,55204820
1,116182,55205665
1,127451,60560256
1,153103,72749324
1,141187,67086942
1,293936,139668579
1,301695,143355506
1,301698,143356595
1,125352,59562908
1,278126,132155867
1,137806,65480758
1,128218,60924914
1,128230,60930662
1,128769,61186671
1,280373,133223845
1,146597,69657948
1,237899,113041702
1,284761,135308540
1,126507,60111978
1,145625,69196126
1,36633,17406427
1,115004,54645838
1,125037,59413399
1,276032,131161118
1,258909,123024548
1,297340,141286038
1,609747,289731470
1,609748,289731851
1,111962,53200292
1,111962,53200691
1,244145,116009581
1,238303,113233221
1,238303,113233566
1,650329,309014192
1,617684,293502472
1,599597,284908525
1,240967,114499229
1,240968,114500043
1,249229,118425106
1,252035,119758703
1,603662,286840065
1,250270,118919717
1,277305,131766059
1,277306,131766369
1,634832,301650937
1,53379,25363974
1,116458,55336897
1,123163,58522809
1,244964,116398755
1,131297,62387898
1,136784,64995072
1,254785,121065009
1,114461,54387977
1,115544,54902452
1,120593,57301940
1,251019,119275953
1,261766,124382288
1,258115,122647292
1,260530,123794886
1,285346,135586873
1,289743,137676155
1,36299,17247895
1,155844,74051846
1,115913,55078119
1,116200,55214540
1,120729,57366050
1,123723,58789119
1,115573,54915980
1,120062,57049510
1,645939,306928528
1,110678,52590430
1,262607,124782070
1,645937,306927272
1,104294,49556736
1,38405,18248557
1,51653,24543531
1,36101,17153822
1,50048,23780718
1,38035,18072645
1,280163,133124108
1,284388,135131555
1,44840,21306377
1,46875,22273234
1,46278,21989763
1,130067,61803530
1,41761,19842973
1,104830,49811482
1,104399,49607099
1,107144,50911266
1,129383,61478714
1,289762,137685212
1,291072,138307597
1,291080,138311596
1,296383,140830880
1,298327,141754950
1,300079,142587326
1,300632,142850300
1,630293,299494061
1,634944,301704032
