run, lumi, event 
1,580207,275694708
1,389835,185236570
1,452455,214991420
1,574893,273170018
1,672371,319488040
1,156945,74574877
1,4471,2124435
1,348203,165454221
1,364200,173055628
1,354673,168528473
1,363997,172959150
1,815,387208
1,355656,168995698
1,357606,169922227
1,416680,197992249
1,454248,215843475
1,572608,272084087
1,582964,277004998
1,275396,130859005
1,596303,283343523
1,615892,292651219
1,36461,17324890
1,294872,140113282
1,280229,133155471
1,305083,144964982
1,38066,18087457
1,645644,306788386
1,155359,73821225
1,239297,113705948
1,594873,282663462
1,296869,141062133
1,118144,56137940
1,264762,125805846
1,662467,314781973
1,39253,18651536
1,278747,132451188
1,134240,63786271
1,132952,63174395
1,286335,136056631
1,289388,137507205
1,122042,57990224
1,123400,58635502
1,127268,60473505
1,135878,64564772
1,108776,51686474
1,119444,56755893
1,115966,55103334
1,134408,63866024
1,134409,63866347
1,127556,60610281
1,237525,112863964
1,120515,57264687
1,135403,64339035
1,133518,63443091
1,52606,24996670
1,136474,64847933
1,253952,120669534
1,130538,62027082
1,657140,312250621
1,284583,135224293
1,646088,306999413
1,36535,17359866
1,123571,58716710
1,627515,298174208
1,660766,313973927
1,46073,21892446
1,630874,299769986
1,632382,300486820
1,38048,18078901
1,155731,73998006
1,276965,131604304
1,626798,297833261
1,119483,56774437
1,135454,64363292
1,150615,71567041
1,251519,119513654
1,252059,119769866
1,659723,313478095
1,302575,143773470
1,600886,285520820
1,606622,288246477
1,625746,297333520
1,638752,303513385
1,647060,307461379
1,139551,66309762
1,597145,283743100
1,243856,115872205
1,277577,131895446
1,278462,132315649
1,280613,133338158
1,251350,119433110
1,648686,308233809
1,662257,314682344
1,237030,112628738
1,609227,289484376
1,644079,306044569
1,664138,315575956
1,607984,288893639
1,255230,121276403
1,53972,25645723
1,102255,48588187
1,131089,62288959
1,150693,71604306
1,253021,120227189
1,596192,283290540
1,598841,284549396
1,638074,303191455
1,661348,314250485
1,632519,300551997
1,610917,290287455
1,257764,122480869
1,616735,293051707
1,265464,126139640
1,277502,131859589
1,277503,131860307
1,659887,313556155
1,648093,307952328
1,37904,18010320
1,639455,303847773
1,607174,288508722
1,613836,291674378
1,660619,313904042
1,53411,25378914
1,102261,48590665
1,263714,125308179
1,290898,138224845
1,263533,125222036
1,677931,322130149
1,565338,268629628
1,5297,2517169
1,583538,277277749
1,349451,166047411
1,385580,183214634
1,564620,268288278
1,584499,277734517
1,389638,185142890
1,158263,75201035
1,160957,76481028
1,160177,76110335
1,674768,320627295
1,365611,173725706
1,3256,1547254
1,353476,167960147
1,590610,280637973
1,349220,165937525
1,417439,198352857
1,567357,269589232
1,676446,321424440
1,578707,274982210
1,568270,270022631
1,578040,274665322
1,292381,138929428
1,293492,139457251
1,296835,141045772
1,300088,142591492
1,249783,118688458
1,614761,292113909
1,615851,292631965
1,254744,121045563
1,268584,127622039
1,294967,140158427
1,613075,291312403
1,610193,289943439
1,254893,121116668
1,254981,121158296
1,649221,308488104
1,628509,298646447
1,657842,312584598
1,50986,24226595
1,103565,49210655
1,103799,49321627
1,124144,58988775
1,289079,137360724
1,617966,293636881
1,581791,276447703
1,364791,173336464
1,576131,273758389
1,357782,170006019
1,567714,269758585
1,588357,279567759
1,350410,166502989
1,579085,275161741
1,356055,169185402
1,358083,170148805
1,573712,272608631
1,585565,278240699
1,590758,280708233
1,590799,280728081
1,567145,269487971
1,350530,166559888
1,573796,272648406
1,111600,53028526
1,594131,282311149
1,600716,285440000
1,603099,286572640
1,603969,286985817
1,361072,171569197
1,9895,4701810
1,4920,2337719
1,568543,270152442
1,416892,198093001
1,455185,216288426
1,455894,216625465
1,567122,269477186
1,582463,276767008
1,453131,215312735
1,588946,279847369
1,582380,276727306
1,574658,273057984
1,581215,276173586
1,592169,281378811
1,450579,214100153
1,359751,170941668
1,591789,281198542
1,572707,272130950
1,619053,294153470
1,660838,314008027
1,600661,285414104
1,604149,287071237
1,614926,292192501
1,564211,268094101
1,417095,198189789
1,570895,271269830
1,593152,281846154
1,455730,216547506
1,351874,167198526
1,2290,1088130
1,698,331436
1,161393,76688742
1,362591,172291215
1,451200,214395086
1,576525,273945561
1,359785,170957663
1,452657,215087235
1,673703,320121307
1,590974,280811206
1,348814,165744540
1,578295,274786540
1,454333,215883496
1,586006,278450259
1,359910,171017017
1,454594,216007748
1,572413,271991566
1,582605,276834471
1,151,71567
1,216,102425
1,573635,272572256
1,578182,274732580
1,5198,2469949
1,364390,173145763
1,161215,76603658
1,359403,170775992
1,357458,169852144
1,588164,279475624
1,593629,282072459
1,159172,75633095
1,593344,281937309
1,352234,167369889
1,451538,214555549
1,451725,214644502
1,577326,274325848
1,592431,281503431
1,351713,167122111
1,362400,172200164
1,362400,172200211
1,574958,273200672
1,131800,62626868
1,276246,131262889
1,149301,70942998
1,659029,313148328
1,622615,295845651
1,365634,173736960
1,455326,216355905
1,589539,280129224
1,349364,166005945
1,455001,216201127
1,4643,2205935
1,417018,198152856
1,157283,74735547
1,352412,167454515
1,350481,166536669
1,351432,166988686
1,354643,168514356
1,354876,168625181
1,385525,183188584
1,590283,280482655
1,591993,281295062
1,589607,280161786
1,388112,184417865
1,608717,289242184
1,626149,297524718
1,616179,292787782
1,626775,297822440
1,109239,51906513
1,102850,48870962
1,140392,66709570
1,350399,166497905
1,453929,215691818
1,349394,166020473
1,354093,168252989
1,586490,278680145
1,581590,276352350
1,589336,280032683
1,583961,277478882
1,593449,281987184
1,156347,74290967
1,583844,277423153
1,672621,319606820
1,388456,184581339
1,389085,184879889
1,577563,274438548
1,591714,281162583
1,592021,281308297
1,676572,321484301
1,3714,1764712
1,363015,172492285
1,416315,197818816
1,10827,5144272
1,360789,171434972
1,360791,171436020
1,416082,197708080
1,414584,196996223
1,589676,280194425
1,3585,1703342
1,364773,173327904
1,352962,167715551
1,676064,321243106
1,676769,321578176
1,677624,321984398
1,1515,719592
1,6150,2922067
1,418667,198936404
1,589650,280181797
1,2948,1400824
1,11798,5605790
1,349509,166075102
1,416665,197985007
1,663423,315236154
1,38995,18529098
1,127990,60816729
1,125112,59448832
1,242244,115106255
1,251030,119280716
1,625492,297213060
1,637093,302725039
1,677242,321802959
1,677893,322111862
1,568237,270006941
1,386797,183792815
1,593486,282004547
1,672886,319732815
1,584549,277757966
1,419282,199228571
1,579891,275544777
1,388787,184738601
1,646670,307276000
1,605438,287683668
1,161858,76909587
1,159809,75936031
1,582768,276911893
1,352855,167664570
1,414825,197110971
1,349309,165979703
1,349901,166261477
1,358051,170133835
1,358055,170135529
1,363821,172875829
1,588253,279517916
1,384916,182899263
1,387297,184030377
1,9396,4464648
1,418606,198907443
1,356937,169604474
1,357903,170063553
1,577034,274186906
1,6615,3143070
1,156671,74444627
1,672863,319721935
1,2462,1169604
1,582607,276835200
1,570933,271288176
1,348607,165646292
1,355217,168787055
1,387155,183962934
1,566056,268970712
1,348982,165824505
1,365932,173878592
1,387777,184258509
1,573379,272450115
1,578477,274873218
1,354482,168437809
1,8692,4130256
1,455391,216386758
1,251984,119734387
1,649895,308808367
1,2342,1112575
1,454889,216148279
1,591528,281074208
1,577679,274493815
1,9277,4407708
1,5271,2504684
1,158789,75451108
1,360822,171450426
1,356723,169503084
1,357371,169810872
1,356872,169573421
1,588859,279805794
1,592164,281376572
1,584871,277910978
1,587204,279019554
1,593841,282173338
1,588613,279688903
1,2061,978939
1,9101,4324386
1,159721,75893665
1,160173,76108645
1,353008,167737442
1,568575,270167956
1,577515,274415702
1,414561,196985535
1,568031,269909619
1,9311,4424093
1,363465,172706436
1,357464,169854878
1,358360,170280504
1,358360,170280602
1,384973,182926018
1,452323,214928432
1,158298,75217819
1,365804,173817887
1,365806,173818726
1,10275,4882220
1,570705,271180035
1,416614,197960997
1,590308,280494483
1,454832,216121014
1,580989,276066648
1,674693,320591420
1,675650,321046272
1,160219,76130487
1,156645,74432324
1,363058,172512980
1,455488,216432661
1,589606,280161161
1,590213,280449771
1,672996,319785175
1,11216,5329229
1,385324,183093187
1,419423,199296002
1,575609,273510333
1,588493,279632010
1,672671,319630636
1,350233,166419067
1,362217,172113539
1,568273,270024163
1,580559,275862361
1,585851,278376710
1,575079,273258194
1,564627,268291809
1,588692,279726847
1,385859,183347243
1,583450,277236034
1,592305,281443497
1,578144,274714351
1,385180,183024715
1,354710,168546318
1,3067,1457184
1,362384,172192773
1,415855,197600245
1,6872,3265418
1,592116,281353737
1,418304,198764079
1,351827,167176278
1,3817,1813253
1,416740,198021122
1,419949,199545707
1,348470,165581028
1,365738,173786452
1,365538,173691393
1,5624,2672371
1,157724,74945110
1,357273,169763890
1,590779,280718274
1,161699,76834036
1,358108,170160669
1,364723,173304244
1,567346,269583782
1,583174,277104589
1,673007,319790429
1,9336,4436069
1,360841,171459660
1,361918,171971097
1,386824,183805829
1,651414,309530068
1,651430,309537714
1,623267,296155728
1,2912,1383755
1,359421,170784713
1,676718,321553868
1,675321,320889677
1,4100,1948140
1,363480,172713548
1,360449,171273476
1,161647,76809009
1,419839,199493193
1,675014,320743863
1,288460,137066627
1,627742,298282245
1,350786,166681753
1,353200,167829033
1,676891,321636053
1,359126,170644415
1,569382,270551109
1,580303,275740619
1,576456,273912527
1,576685,274021110
1,352719,167600129
1,672907,319742834
1,672907,319742918
1,676559,321478011
1,360772,171426930
1,567949,269870355
1,582652,276856554
1,451400,214489880
1,451605,214587623
1,6325,3005306
1,7070,3359204
1,349680,166156106
1,303067,144006986
1,609502,289615075
1,241006,114517994
1,272130,129306867
1,160435,76233070
1,414013,196724704
1,2957,1405059
1,11858,5634590
1,454908,216157009
1,676622,321508248
1,351721,167125680
1,584690,277825269
1,586267,278574176
1,157945,75050220
1,386609,183703857
1,387401,184080136
1,352641,167563170
1,427423,203097096
1,85417,40586896
1,309662,147140767
1,310593,147583419
1,340203,161652774
1,432612,205562647
1,429465,204067317
1,447497,212635716
1,321789,152903457
1,89637,42592654
1,339725,161426023
1,103753,49299510
1,111823,53134150
1,125702,59729021
1,133077,63233812
1,73433,34893095
1,312054,148277641
1,64630,30710131
1,73303,34830669
1,69686,33112465
1,19210,9127829
1,63950,30386760
1,66172,31442812
1,25731,12226491
1,70135,33325382
1,74110,35214434
1,30051,14279341
1,63325,30089829
1,311798,148155689
1,312120,148308901
1,443733,210847186
1,445876,211865319
1,62024,29471355
1,437643,207953036
1,670899,318788935
1,434332,206380237
1,445290,211586934
1,88135,41878816
1,439213,208699115
1,667987,317405157
1,670457,318578811
1,671822,319227342
1,270347,128459761
1,595287,282860297
1,632687,300631505
1,620769,294968549
1,655534,311487854
1,244652,116250273
1,622800,295933655
1,632976,300769023
1,23221,11033573
1,33250,15799261
1,78194,37155067
1,84114,39967958
1,91015,43246951
1,91017,43248069
1,433139,205813379
1,435644,207003582
1,105719,50234340
1,111068,52775692
1,109181,51878981
1,20473,9727756
1,25323,12032366
1,61069,29017857
1,81946,38938074
1,82803,39345121
1,87404,41531330
1,91645,43546665
1,94209,44764645
1,307376,146054846
1,316408,150346513
1,435599,206982265
1,440653,209383397
1,22776,10822328
1,308135,146415611
1,341836,162429202
1,63104,29984556
1,83999,39913474
1,81820,38877967
1,82273,39093044
1,320535,152307363
1,322082,153042281
1,341540,162288079
1,25191,11969734
1,87714,41678644
1,32568,15475100
1,33031,15694959
1,62511,29703104
1,433418,205945461
1,309579,147101329
1,448938,213320299
1,670076,318397873
1,20243,9618650
1,20849,9906588
1,78440,37271767
1,89293,42428795
1,99193,47133124
1,312979,148717105
1,339230,161190866
1,339164,161159111
1,434308,206368714
1,83699,39771004
1,321848,152931029
1,321126,152588299
1,443380,210679317
1,306785,145774065
1,72254,34332744
1,311127,147837167
1,64111,30463206
1,439509,208839844
1,306918,145837031
1,70012,33267448
1,95134,45204222
1,99346,47205854
1,426737,202771250
1,306225,145508047
1,311368,147951599
1,438653,208433358
1,18046,8574764
1,30322,14407724
1,19073,9062884
1,314473,149426630
1,430916,204756931
1,445135,211513329
1,445724,211793228
1,446359,212094461
1,435144,206765837
1,447606,212687391
1,67934,32279932
1,91522,43488166
1,99785,47414404
1,27901,13257441
1,340072,161590831
1,447964,212857561
1,449770,213715390
1,667247,317053312
1,61527,29235304
1,67300,31978719
1,93422,44390744
1,311306,147922125
1,312921,148689372
1,320788,152427523
1,125618,59689381
1,108891,51741308
1,37935,18025355
1,41215,19583663
1,341230,162141264
1,307031,145890985
1,19389,9212714
1,18344,8716315
1,433378,205926856
1,66595,31643707
1,312696,148582499
1,312619,148546146
1,315890,150099972
1,316205,150249875
1,341684,162356863
1,311538,148032403
1,85906,40819724
1,429768,204211252
1,69023,32797457
1,66652,31670575
1,67043,31856628
1,70209,33360740
1,317886,151048784
1,317669,150945571
1,23801,11309620
1,429453,204061778
1,433398,205936063
1,446264,212049737
1,320064,152083530
1,440985,209541079
1,447669,212717357
1,83006,39441624
1,83723,39782469
1,309628,147124728
1,322006,153006636
1,341967,162491251
1,438163,208200104
1,439289,208735339
1,666329,316617401
1,667903,317365000
1,62637,29762732
1,69122,32844402
1,426251,202540323
1,142717,67814325
1,143728,68294431
1,147305,69994589
1,234064,111219154
1,240226,114147068
1,237935,113058620
1,238916,113524965
1,320144,152121760
1,322136,153068042
1,32541,15462092
1,64486,30641711
1,70780,33632022
1,308812,146736863
1,77084,36627730
1,69358,32956307
1,72316,34362223
1,60233,28620485
1,338817,160994439
1,91708,43576287
1,306536,145655460
1,20432,9708527
1,75137,35702354
1,29715,14119532
1,70031,33276599
1,605203,287572047
1,603007,286528708
1,270007,128298247
1,602365,286223692
1,250789,119166207
1,338083,160645451
1,428024,203382332
1,433513,205990626
1,428767,203735695
1,20225,9610402
1,20884,9923086
1,91917,43675756
1,667294,317075630
1,24487,11635205
1,67006,31839099
1,321520,152775382
1,337940,160577436
1,337973,160593260
1,428277,203503066
1,443971,210960223
1,449253,213469873
1,666627,316758669
1,79535,37792403
1,80906,38443447
1,315260,149800698
1,443113,210552269
1,316465,150373172
1,436699,207504767
1,109012,51798806
1,118204,56166578
1,146970,69835032
1,34490,16388437
1,35244,16746662
1,18737,8903084
1,95696,45471253
1,445521,211696620
1,31547,14990288
1,61663,29300185
1,83780,39809482
1,319868,151990307
1,100436,47723453
1,431932,205239755
1,310868,147714088
1,428356,203540668
1,322421,153203888
1,429923,204285011
1,294921,140136333
1,619662,294442676
1,235713,112002980
1,299369,142250216
1,656798,312088229
1,650020,308867650
1,70358,33431832
1,341708,162368326
1,445078,211486050
1,25724,12223117
1,100109,47568464
1,101138,48057311
1,337193,160222979
1,341457,162248926
1,338972,161068131
1,433839,206145790
1,436476,207398693
1,437203,207743944
1,429503,204085385
1,60940,28956337
1,79907,37969374
1,91879,43657562
1,314897,149628404
1,321337,152688675
1,318948,151553429
1,88694,42144362
1,88695,42144693
1,93986,44659098
1,99811,47426498
1,427340,203057748
1,61131,29047503
1,66605,31648218
1,313790,149102448
1,437765,208011261
1,22802,10834657
1,22255,10574426
1,27988,13299079
1,75678,35959514
1,96917,46051636
1,433227,205855060
1,435986,207165655
1,24355,11572216
1,75571,35908745
1,68964,32769336
1,79529,37789477
1,60434,28716022
1,671074,318871855
1,62825,29852159
1,317251,150746921
1,73544,34945586
1,101821,48381488
1,336505,159895649
1,436569,207442753
1,95128,45201549
1,433449,205960213
1,67927,32276391
1,87243,41454923
1,445687,211775312
1,90729,43111306
1,448438,213082542
1,89590,42570125
1,100686,47842502
1,429376,204025126
1,433043,205767709
1,341373,162208741
1,437024,207658912
1,666445,316672288
1,666939,316907173
1,77626,36885171
1,78024,37074319
1,77621,36882729
1,427747,203250875
1,316741,150504367
1,319386,151761416
1,20259,9626325
1,32581,15481358
1,67285,31971531
1,433414,205943556
1,449330,213506280
1,62240,29574435
1,85222,40494572
1,71539,33992583
1,312421,148451673
1,70108,33312737
1,323878,153895939
1,62381,29641433
1,86121,40921738
1,311479,148004467
1,667562,317202856
1,86718,41205373
1,307529,146127584
1,25349,12045077
1,101036,48008989
1,72838,34609941
1,666311,316608576
1,339235,161192890
1,81824,38879864
1,94122,44723479
1,427723,203239566
1,443896,210924477
1,667125,316995405
1,669025,317898232
1,671026,318848987
1,73712,35025349
1,85772,40756065
1,95204,45237539
1,306974,145863592
1,307179,145961246
1,321149,152599468
1,322666,153319939
1,438266,208249318
1,90009,42769221
1,439942,209045852
1,38889,18478741
1,303413,144171690
1,135593,64429163
1,606764,288313987
1,352424,167460049
1,567173,269501664
1,576537,273951283
1,582541,276803960
1,583415,277219494
1,674285,320397966
1,358415,170306624
1,362835,172406940
1,564225,268100556
1,574667,273062734
1,417886,198565452
1,452257,214897043
1,674121,320319719
1,337278,160263137
1,336835,160052507
1,70484,33491664
1,310549,147562468
1,18620,8847295
1,340252,161676552
1,18531,8805416
1,25978,12343990
1,435247,206814697
1,96616,45908506
1,91384,43422704
1,97432,46296296
1,309274,146956601
1,432940,205718834
1,433435,205953626
1,444144,211042185
1,35534,16884382
1,70774,33629338
1,82287,39099773
1,84086,39954617
1,84921,40351529
1,341961,162488555
1,434581,206498361
1,440478,209300313
1,434714,206561696
1,63049,29958604
1,71110,33788888
1,85124,40448163
1,95260,45264382
1,100503,47755411
1,439959,209053700
1,20290,9640944
1,93791,44566535
1,446501,212162431
1,87760,41700309
1,91234,43351343
1,27921,13267264
1,19562,9294949
1,23514,11173040
1,23578,11203175
1,337619,160425036
1,447136,212464022
1,443933,210942301
1,667926,317375998
1,60147,28579932
1,76993,36584435
1,313296,148867696
1,435891,207120702
1,32921,15642821
1,91101,43287871
1,101272,48120931
1,336188,159745124
1,306859,145808932
1,20941,9950382
1,82654,39274470
1,89227,42397240
1,311054,147802551
1,315069,149710338
1,436235,207284293
1,316030,150166643
1,321225,152635414
1,322177,153087796
1,80746,38367570
1,309942,147273939
1,433916,206182221
1,622028,295566635
1,299506,142314991
1,628845,298806291
1,632461,300524154
1,19703,9362116
1,20424,9704760
1,85200,40484093
1,433160,205822881
1,439297,208739296
1,445045,211470148
1,446081,211962640
1,99263,47166279
1,84811,40299011
1,310665,147617355
1,310672,147620655
1,70060,33290101
1,34609,16444754
1,101176,48075569
1,90207,42863085
1,70520,33508346
1,70541,33518705
1,337966,160590356
1,340550,161817762
1,21630,10277762
1,24938,11849406
1,98640,46870327
1,307483,146105410
1,429203,203942791
1,609436,289583626
1,635074,301765929
1,275463,130890468
1,657121,312241761
1,445955,211902702
1,321265,152654022
1,99241,47156008
1,101325,48146056
1,447403,212591013
1,318341,151265024
1,439547,208858062
1,428751,203728142
1,307220,145980549
1,431497,205033038
1,312299,148393903
1,312614,148543440
1,427405,203088211
1,98568,46836037
1,430188,204410830
1,320110,152105687
1,320427,152255863
1,338434,160812477
1,447776,212767943
1,666670,316779513
1,436948,207623020
1,670087,318402711
1,449668,213667145
1,260368,123718004
1,260858,123950684
1,261223,124124215
1,261645,124324664
1,92746,44069639
1,101760,48352882
1,307897,146302416
1,306209,145500320
1,437146,207717171
1,83728,39784740
1,84891,40337150
1,89292,42428577
1,91611,43530363
1,315153,149750157
1,320655,152364346
1,101541,48248868
1,310161,147378203
1,30591,14535542
1,28288,13441299
1,323033,153494289
1,339393,161267938
1,441664,209864088
1,666663,316775950
1,88573,42086540
1,93714,44529584
1,94043,44685918
1,33449,15893746
1,86282,40998278
1,91642,43545373
1,339297,161222348
1,426865,202831804
1,428553,203633767
1,76395,36300102
1,97526,46341055
1,310059,147329522
1,667420,317135770
1,671963,319294588
1,26030,12368401
1,76469,36335593
1,70197,33355376
1,71835,34133643
1,71836,34134096
1,73892,35110913
1,75310,35784726
1,62422,29660776
1,67836,32233332
1,90235,42876575
1,436298,207314171
1,317620,150922104
1,320669,152371354
1,72544,34470328
1,316969,150613080
1,317627,150925783
1,319542,151835684
1,256031,121657195
1,280178,133131330
1,432319,205423379
1,33819,16069526
1,64167,30489977
1,71948,34187124
1,22435,10660131
1,448109,212926191
1,64377,30589877
1,667317,317086609
1,240861,114448985
1,286702,136231191
1,128339,60982137
1,140854,66929106
1,32589,15485296
1,22105,10503179
1,24119,11460444
1,72817,34600139
1,61771,29351189
1,72070,34245221
1,72565,34480486
1,72980,34677647
1,317532,150880431
1,448704,213208952
1,311372,147953352
1,314008,149206002
1,444733,211322180
1,447722,212742222
1,667055,316962105
1,667646,317243000
1,317249,150746286
1,438215,208225269
1,447281,212533226
1,39940,18977921
1,155651,73960338
1,236347,112303962
1,237941,113061806
1,245277,116547490
1,74556,35426345
1,82495,39198548
1,89907,42720688
1,28067,13336429
1,444935,211418399
1,442737,210373520
1,78106,37113246
1,28594,13586741
1,68430,32515566
1,87083,41378653
1,339227,161189560
1,110135,52332345
1,60152,28581915
1,310604,147588703
1,24148,11474276
1,322212,153104336
1,27853,13234681
1,77099,36634838
1,91399,43429711
1,100741,47868299
1,426401,202611684
1,68485,32541521
1,18382,8734639
1,446044,211945320
1,25982,12345676
1,22905,10883593
1,96257,45737891
1,317161,150704010
1,90320,42917101
1,310953,147754388
1,319997,152052032
1,323042,153498767
1,447263,212524508
1,448659,213187503
1,336899,160083328
1,25753,12236497
1,308146,146420538
1,73490,34920009
1,426424,202622314
1,100808,47900490
1,432557,205536446
1,71693,34066295
1,84603,40200570
1,441526,209798205
1,316691,150480839
1,25643,12184644
1,28435,13511266
1,30373,14431912
1,31782,15101556
1,63073,29970089
1,21298,10120169
1,313641,149031634
1,18724,8897101
1,33335,15839696
1,84040,39932719
1,306791,145776999
1,317829,151021886
1,98132,46628971
1,99606,47329371
1,68816,32699029
1,73970,35148125
1,26812,12740160
1,75167,35716923
1,89333,42448112
1,323835,153875723
1,428608,203660201
1,447306,212544798
1,319984,152045911
1,436104,207221957
1,668626,317708647
1,18074,8587968
1,63947,30385479
1,60829,28903565
1,63274,30065666
1,322503,153242448
1,341480,162259499
1,432541,205528594
1,438304,208267506
1,669535,318140452
1,95312,45289034
1,315122,149735143
1,92239,43828489
1,308369,146526460
1,90903,43193983
1,90904,43194557
1,101806,48374644
1,671268,318964010
1,429101,203894704
1,73463,34906935
1,430278,204453671
1,319351,151744738
1,100401,47707111
1,447755,212758362
1,18186,8641280
1,19947,9477847
1,61481,29213653
1,323003,153480308
1,95749,45496779
1,24266,11530361
1,78007,37065852
1,80203,38109511
1,314699,149534258
1,315881,150096072
1,317709,150964852
1,28360,13475691
1,75536,35891794
1,310415,147499012
1,437980,208113560
1,310580,147576881
1,426805,202803421
1,428746,203725569
1,441520,209795459
1,317322,150780703
1,69463,33006238
1,83167,39518030
1,83172,39520402
1,248037,117858571
1,248927,118281824
1,430989,204791539
1,63934,30379200
1,78220,37167535
1,432425,205474172
1,442011,210028823
1,442065,210054626
1,427945,203345146
1,438994,208595314
1,76685,36438354
1,83858,39846105
1,336629,159954857
1,668054,317436716
1,62092,29503773
1,32661,15519146
1,100039,47535043
1,313160,148802845
1,319022,151588313
1,426670,202739218
1,432950,205723233
1,426058,202448740
1,69752,33143507
1,433643,206052705
1,30871,14668831
1,34605,16443081
1,336310,159803258
1,431948,205247138
1,431950,205248241
1,447907,212830520
1,315887,150099019
1,337443,160341632
1,22623,10749362
1,99235,47153148
1,97251,46210568
1,323300,153621428
1,61766,29349094
1,32915,15640170
1,61094,29029760
1,74258,35284679
1,89139,42356005
1,309879,147243952
1,81500,38726038
1,84381,40094895
1,91778,43609634
1,91807,43623672
1,426524,202669927
1,426526,202670835
1,431858,205204473
1,306678,145723066
1,435065,206728167
1,442451,210237828
1,307663,146191197
1,24443,11614289
1,26601,12640014
1,98118,46622177
1,14324,6806223
1,373977,177701282
1,423597,201279308
1,379984,180555510
1,335795,159558791
1,557969,265128196
1,549019,260875292
1,551762,262178768
1,553717,263107456
1,553801,263147470
1,81655,38799609
1,428498,203607809
1,93979,44655365
1,29203,13875944
1,86944,41312772
1,61204,29081846
1,88584,42092093
1,21121,10035715
1,25408,12073125
1,28749,13660478
1,68152,32383472
1,318241,151217452
1,599505,284864837
1,12721,6044183
1,376345,178826428
1,14192,6743152
1,16877,8019232
1,17273,8207686
1,331484,157509785
1,546482,259669856
1,331727,157625677
1,58985,28027436
1,328151,155926497
1,686158,326039383
1,375876,178603520
1,557506,264908087
1,670169,318442022
1,27550,13090708
1,19219,9131962
1,31915,15164543
1,83322,39591597
1,70176,33345094
1,90855,43171129
1,436826,207564855
1,30806,14637736
1,309169,146906811
1,73473,34911764
1,311173,147858801
1,445107,211499715
1,420129,199631060
1,548307,260537003
1,382221,181618606
1,376997,179136417
1,424681,201793817
1,333827,158623194
1,422153,200592877
1,379729,180434510
1,383124,182047548
1,334612,158996373
1,332919,158191796
1,546425,259643091
1,85262,40513609
1,85190,40479390
1,92529,43966606
1,340281,161690104
1,336941,160102977
1,428120,203428238
1,669255,318007808
1,439696,208928782
1,37803,17962388
1,44811,21292314
1,105623,50188291
1,148773,70691630
1,88624,42111015
1,101098,48038358
1,89793,42666702
1,77217,36690902
1,80405,38205662
1,310041,147320946
1,74626,35459846
1,372785,177135054
1,372449,176975089
1,372539,177017945
1,372454,176977741
1,115951,55095864
1,117428,55797951
1,117465,55815197
1,128583,61098216
1,117803,55975989
1,374331,177869259
1,13409,6371606
1,57796,27462689
1,59458,28252583
1,16379,7782935
1,58979,28025089
1,375212,178288199
1,383111,182041520
1,420705,199904978
1,328461,156073443
1,374926,178152430
1,557549,264928675
1,686667,326281090
1,551456,262033485
1,334838,159103587
1,423482,201224609
1,549442,261076672
1,382430,181717637
1,556854,264598332
1,557838,265065885
1,555817,264105352
1,556730,264539437
1,325427,154632132
1,383816,182376628
1,54413,25855137
1,378925,180052468
1,376846,179064484
1,378813,179999149
1,556714,264531696
1,423377,201174741
1,372747,177116775
1,381420,181237930
1,55126,26193711
1,330147,156874939
1,16644,7908646
1,55235,26245824
1,373256,177358708
1,15894,7552165
1,685511,325732068
1,330413,157001267
1,331226,157387294
1,378811,179998338
1,56140,26675870
1,425128,202006715
1,56468,26831666
1,332534,158008710
1,16070,7635513
1,325733,154777425
1,331420,157479687
1,684807,325397082
1,378568,179882902
1,422005,200522382
1,554900,263669800
1,381398,181227565
1,57579,27359556
1,334517,158951374
1,377808,179521607
1,326426,155106431
1,422747,200875006
1,686038,325982346
1,423000,200995393
1,377630,179437075
1,325286,154564820
1,557491,264900748
1,557491,264901099
1,54481,25887419
1,55801,26514534
1,56594,26891187
1,12967,6161196
1,57862,27493939
1,547823,260307421
1,422441,200730078
1,334043,158726169
1,421060,200073428
1,424520,201717782
1,686018,325972786
1,555414,263914206
1,378382,179794218
1,12183,5788716
1,13048,6200060
1,376946,179112205
1,379164,180166080
1,17197,8171264
1,327850,155783098
1,59810,28419606
1,374592,177993528
1,382641,181818304
1,330681,157128248
1,15319,7278772
1,334185,158793593
1,376135,178726756
1,14182,6738949
1,13258,6299666
1,325940,154875598
1,377815,179524797
1,377816,179525314
1,16046,7624492
1,555083,263756890
1,425367,202120185
1,550579,261616393
1,546963,259898241
1,13371,6353378
1,374131,177774310
1,326222,155009556
1,332331,157912684
1,372018,176770378
1,373648,177545036
1,372167,176841313
1,375058,178215174
1,376230,178771733
1,421786,200418734
1,425414,202142549
1,133761,63558860
1,554699,263574498
1,331610,157569662
1,331656,157591722
1,382601,181799393
1,554267,263369396
1,551106,261866988
1,684366,325187772
1,422955,200974113
1,12435,5908645
1,381056,181064956
1,422935,200964312
1,330171,156886086
1,383381,182169766
1,554057,263269526
1,381292,181176998
1,54417,25856950
1,554480,263469997
1,56157,26683582
1,56320,26761266
1,234976,111652501
1,286294,136037139
1,636235,302317626
1,298954,142053149
1,332506,157995583
1,377323,179291175
1,685791,325864977
1,56493,26843222
1,15263,7252565
1,13166,6255935
1,330571,157076230
1,381489,181270875
1,373425,177438768
1,424462,201690052
1,17190,8168115
1,424541,201727696
1,282754,134355188
1,278881,132514694
1,278825,132488098
1,285949,135873232
