run, lumi, event 
278240,391,786992743
278805,13,21752686
278805,265,482839785
278167,237,323388265
278167,2250,3956047783
278308,1476,2488551664
278406,295,408345663
278808,912,1643763042
278808,926,1666456086
278240,1254,2377034240
278315,253,342146227
278018,772,1417919822
278308,861,1482960189
278406,204,239638949
278240,1220,2317845379
278345,173,207479828
278509,219,251177230
278310,186,260869600
278406,117,81596309
278239,485,811587130
278239,487,815408827
278239,656,1144834068
278509,818,1326512235
278167,357,554186928
278345,485,805885540
278345,667,1160380687
278406,786,1334423563
278406,1088,1897716978
278406,397,594685958
278406,397,594811570
278366,389,778081979
278406,469,724592971
278240,323,650939403
278308,386,627732230
278017,298,405574782
278167,108,56914869
278167,1105,1993434686
278310,575,771440077
278770,526,1010961720
278167,1250,2272938241
278167,241,330652834
278406,1073,1869008467
278017,465,672617353
278018,1095,2039542013
278018,1177,2189412438
278308,1608,2702896475
278406,811,1380280655
278406,814,1384770369
278770,24,45125072
278808,1075,1889900424
278808,1096,1922067121
278017,335,464495790
278193,116,106225002
278240,205,413874459
278808,137,264992637
278315,227,291610279
278167,713,1274186316
278366,30,62869310
278366,36,73949502
278770,442,846449443
278803,159,274965102
278509,282,358267639
278509,961,1581071369
278308,1493,2516782793
278308,1333,2252235125
278509,387,540919423
278803,312,564854302
278509,1439,2433723757
278770,502,967250181
278803,24,42435585
278240,145,287782477
278509,554,837808758
278808,361,674027048
278406,889,1525334373
278406,1431,2522381200
279931,2342,4034713604
280187,11,17902036
278962,149,160817413
280363,295,484750678
280363,330,553524545
280363,334,561703278
279715,355,540547052
279760,630,1038004513
279841,520,847207171
278874,220,428896333
278969,218,291025031
278969,129,125068546
278969,133,132866084
279841,1605,2813248979
279841,1613,2826331646
280385,727,1359482630
278962,249,345982777
278969,84,47825801
278975,302,496951142
278975,392,637489414
280385,1596,2951637497
279931,931,1587403537
279966,181,214874736
279715,560,917291142
280330,204,382283201
280330,364,694382102
280330,348,662973583
279683,4,6803375
278820,584,1064640706
278820,1092,2018145716
280191,558,1045293104
280249,1213,2140136125
280251,148,272578541
280349,277,530503518
280385,1360,2551825507
280385,1831,3324123888
279715,399,623724389
279716,175,334014455
279760,103,82470404
280249,636,1194097328
280385,1887,3409428008
279794,479,761465952
279794,521,837436375
279794,888,1510832510
279794,694,1149569672
279767,477,814818074
279975,534,857995327
279667,541,871392568
279667,895,1548352062
279682,18,32098882
279682,20,35807314
280330,118,224465080
280330,280,533235418
280330,370,705037579
279667,573,928779423
279667,913,1584384758
278822,1413,2370772703
280016,82,158342622
280016,124,239065954
280017,109,201775988
280018,796,1380232439
280018,886,1533613228
280024,48,69237245
279931,1995,3390428303
279931,2086,3566305425
278820,161,280308578
279588,815,1403733049
279767,686,1144887729
279931,896,1522630847
279694,1880,3365793950
279715,91,46051349
279716,648,1214462646
279685,191,357646263
280191,198,358142337
280191,216,392190487
279766,479,893193367
278962,317,472212945
279760,448,705497885
279760,519,838550048
279760,597,975986563
279760,600,980892752
279966,353,516704249
280327,75,71734834
280364,111,220898275
278874,22,45813602
278874,476,915542610
279024,127,123484185
280191,439,817305876
280330,17,33361186
280330,408,771048139
280330,500,943416776
279716,370,690893446
279588,727,1229695651
279588,921,1601177789
279654,969,1848311503
279685,119,225265680
279654,575,1090062899
278969,437,677530446
280249,681,1276883667
280249,1338,2358080645
279841,1201,2069993286
280349,433,827014761
280363,104,168246103
278822,645,1134764712
280024,363,512448362
280249,1430,2533769467
280385,315,586736692
280385,416,772091289
280385,243,452456092
280249,303,572243834
280249,938,1712605265
280017,565,974554682
280018,87,133477871
278822,87,128824101
278822,362,605036177
280385,1975,3541216398
279588,666,1113449949
279767,142,249981571
280242,351,638007048
279715,212,269283568
279715,549,895457717
280017,425,749569100
280017,442,775953896
280017,461,807514887
278969,993,1691240378
279588,790,1355164031
279658,57,88341624
279715,190,226835105
278969,262,368977751
278986,197,272697115
278820,540,982142673
279841,284,424437234
279931,1522,2652378605
278315,747,1279455881
278345,664,1154781219
278808,670,1244636405
278808,1025,1813165840
278808,1044,1842118983
278808,1066,1876220695
278018,442,822884942
279767,595,1002932634
279767,761,1252991561
280016,27,49709492
279667,128,117781005
279667,427,666266201
278923,186,274043973
279716,739,1375387993
279694,2173,3922949700
278969,134,133405616
279654,154,297675100
279716,320,598376567
279931,1438,2512938666
279931,1810,3096273121
279931,2531,4356657323
280191,865,1614416359
278969,453,708463237
278957,109,92805377
278963,108,187610138
279694,301,546394352
279694,994,1833634435
278820,769,1411391949
279667,594,967254662
279966,364,534120043
280249,137,260837083
280249,351,659834435
278969,508,809105881
279975,165,187793975
279794,946,1622322507
279823,389,595692821
280249,50,92479957
279694,1793,3234602346
280385,1961,3520029972
280385,1053,1973964221
280385,1067,2002036131
279653,193,243079174
279654,748,1422318033
278820,1433,2612912952
278822,619,1087413168
279715,448,712834792
279715,587,967998192
279760,112,98352788
278969,469,737174639
279931,1123,1935127215
279931,1181,2048997014
279931,1183,2051964701
279975,108,92325810
279694,874,1615990610
279694,1374,2552977941
280015,136,248017303
280017,166,304373433
280017,175,321334421
278975,179,302940450
278975,558,874366366
279975,1040,1801335972
278969,1256,2168761592
279760,399,611348142
279760,576,939185561
279794,218,283392896
279794,984,1693756933
279841,1237,2140834139
279841,1337,2331756400
279841,1403,2456552940
278969,986,1678884336
279794,752,1260276551
279841,1120,1932350428
279716,5,7576257
279667,902,1562451005
279684,4,6124024
279766,1185,2099780605
279766,1175,2084831133
280016,45,84036731
280242,399,726451071
280249,1059,1906420514
279667,152,159193283
279667,264,358466948
279667,282,390232816
278822,1046,1810327114
280364,351,666084946
279966,441,677277512
279966,441,676940043
280191,609,1138079468
279658,474,849805592
279841,1353,2362485440
279931,2730,4678031818
278874,267,521904524
279654,1202,2283053178
280017,339,605581258
278986,139,162534846
279841,1184,2040760252
279841,1492,2615002724
279694,1862,3339846008
279931,213,254665078
280016,97,187128205
280016,125,241168069
279966,274,373526377
280249,874,1610466644
280249,828,1533035286
279794,131,124055284
278820,708,1296837035
278822,208,307222118
278874,108,219373993
279588,190,226943974
280188,40,68949224
279716,1441,2538491595
280330,320,609594790
278820,235,420054729
278975,400,650838256
280385,942,1766692752
280385,1121,2108194392
280024,229,327579306
280242,18,34005087
280242,485,877308980
279975,402,619130695
279931,111,85859214
280364,374,705526192
280385,664,1234483327
280191,811,1511080015
279716,993,1788680839
279716,922,1675520045
279716,1265,2198581382
279716,1460,2573569944
280017,133,245937514
280017,316,565681887
280364,271,517238110
280385,803,1507745721
280385,1724,3159956096
279794,124,111971380
280015,125,227171766
280249,282,534586008
280385,987,1847289042
279694,1073,1981117359
280194,148,236637334
279654,1037,1979575267
278874,130,261810768
278822,804,1415585404
279681,99,61883476
278874,414,791601641
278923,237,364732165
279588,154,161044222
279694,100,181829437
279694,1834,3296715757
279716,1296,2256085494
279766,431,798336349
279766,435,807316774
280385,525,977573456
280385,527,980093956
278820,34,51972641
278822,966,1682146266
279658,149,227486946
280385,419,777893624
280385,474,874117593
278986,179,238325722
278962,225,299963559
279588,388,587757929
280385,1656,3050367040
280249,328,618413332
280249,1179,2089478641
280249,1182,2093801236
278875,405,730014270
278969,1075,1840647982
278975,273,451034379
279766,828,1521217114
279116,303,540914548
279116,423,761297312
278923,401,660346065
278963,124,219212857
279116,421,757526475
279993,129,123104419
279115,132,113484510
279116,234,411289816
279116,427,768888842
279931,129,118622518
279931,604,976710626
280015,256,464803684
279029,70,119105458
279080,206,176811106
279116,214,372108634
279116,270,479388248
278963,68,118881646
279115,338,499890171
279116,445,802963868
279115,209,251100468
279115,450,696445076
278957,218,285320767
279931,592,955383679
279931,424,643291331
279654,432,812777772
279694,34,59141732
280251,129,239096286
280385,1882,3401992497
280242,31,56810546
279767,491,837102112
278969,268,378844841
278975,516,812560552
278962,350,535764287
279588,135,136308217
279654,334,626399246
279694,1211,2252039056
280251,71,132218815
278975,466,741695006
279767,309,536334889
279654,161,311159766
279654,73,143179688
280242,48,85224249
280242,398,724496584
278822,452,778377054
278822,454,782383314
279654,1113,2121730253
279654,1120,2135018890
279694,294,532309757
279694,770,1416712715
280191,638,1191778395
274241,164,296896594
274441,137,227964513
274442,264,469970158
274159,8,13295749
273158,751,1104199456
273158,907,1306756825
275066,20,39246449
278969,1028,1757266571
278975,642,1019551109
278969,153,170627302
278820,611,1113210924
278822,712,1254036286
278874,417,797573827
278875,198,374396996
278875,287,530522568
279931,1346,2351804105
275371,531,1026825951
275371,439,859690984
275376,1188,1901568638
274198,187,315817925
274241,108,197127694
274442,718,1234163167
274968,138,237074972
274969,461,845869948
274969,464,850859890
274969,564,1027069068
274971,814,1186418255
275001,1477,2005476697
274244,192,259012432
274315,148,321160421
274338,104,184203358
274338,112,200009921
279966,428,650606383
279966,383,566501102
279966,408,611360337
279685,169,317270055
279931,814,1367671028
280018,1046,1801075386
280024,405,569700033
280242,308,555190493
280242,53,95100380
279654,957,1824532851
280385,362,675296226
280385,669,1244888258
278820,316,566691331
278822,636,1118690130
279658,159,242192531
278820,1356,2487505059
278874,155,307553527
279667,164,181353208
279667,198,242180104
279667,336,490768433
279841,528,861930772
279931,2343,4037008980
279931,2646,4544014408
279931,2785,4764834326
279931,236,296335850
279994,28,48375788
278962,190,232783847
279931,571,913834059
279931,647,1056660383
279931,661,1083666382
275376,656,1108506531
275068,306,602695232
275068,711,1313299053
274970,36,70677248
275375,1271,2188270921
275375,1346,2326231340
275125,414,780295362
278923,371,603397357
278957,158,175601166
280242,166,296213051
278875,328,601542245
278875,332,608186719
278957,169,194360482
275376,3085,4215425921
273425,573,713800194
273425,580,723025270
273448,261,376781910
275345,277,562808777
275345,277,561745022
274251,186,290585987
274316,509,900989989
274335,310,572030781
274335,315,579790480
274335,361,673064010
274335,654,1234391953
274345,158,243805199
274387,290,470212744
279654,946,1803756617
279654,1000,1907562946
279694,1441,2667880464
280385,36,68421041
280385,840,1579443079
280018,13,19133289
280024,248,353837552
280242,77,135003291
279766,1132,2019268020
279767,690,1151823074
279994,23,39193198
278820,1236,2283540145
278820,1286,2369042032
280242,352,639181513
278874,54,114653769
280242,225,398946863
280242,511,922953455
278969,160,184187688
279766,542,1011962845
279931,165,183848178
278975,13,21209633
280385,155,283687181
278986,167,215316135
280385,883,1658772287
280364,635,1164640202
280364,643,1178371293
278820,58,96199038
278822,674,1186203875
279716,611,1148132585
279658,463,830029738
279841,1549,2715254226
279715,682,1148380061
279966,267,363085445
279966,358,524624208
279656,26,33717948
279694,44,77444683
279694,1127,2090304906
279716,67,126047788
280188,170,302987523
280188,142,254901295
280188,213,378037037
279931,1378,2408718400
279841,1801,3139254026
279841,2094,3593464095
279716,598,1124593740
279716,1273,2211382295
279760,714,1204880849
279766,174,330562841
278969,745,1232164233
279588,205,253425576
279588,302,425069279
279694,525,951831719
279694,526,953927192
279844,283,388753224
279975,179,212515439
279975,256,351276655
282735,439,887050109
282092,1211,1984891770
282092,1962,3208583647
282092,2147,3550315901
283408,2292,3890790488
278969,285,407777916
279029,109,182826207
279716,1107,1965626785
279794,414,640749602
279766,382,713969747
279841,1008,1722097629
279658,324,563336932
279760,676,1131709197
279931,841,1419721901
282735,1794,3312744532
282800,120,211171607
283408,2212,3736410018
281726,242,457022999
281726,113,213179157
281726,187,355327920
283934,164,273676059
283934,167,278562486
283946,174,164723718
281707,443,602540516
279931,310,434301219
279931,342,494542581
279993,132,128786424
280015,385,716187082
280015,405,754972413
279694,810,1494851783
279694,256,458534922
279715,95,54085050
279794,644,1052590518
279975,679,1120211877
279975,785,1312301704
280330,718,1370143206
280330,719,1372385359
279794,1076,1865131949
279931,2015,3428900800
279931,2202,3781917033
279841,1781,3106601239
279766,346,649253971
280349,130,240385160
280349,235,446439305
279823,136,143957486
279823,195,251971081
279841,1164,2008589515
280385,1908,3439653049
279766,721,1336970693
275913,443,850818562
276282,147,174502530
276282,368,568046112
276282,369,570327116
276282,665,1158075218
276283,218,421532973
276283,278,535479852
275836,180,351696426
275836,329,632255007
275847,904,1168198370
275890,237,462102515
275890,972,1864457447
275911,247,340721230
279766,209,397441000
280363,97,156469037
280363,226,359281711
280363,264,420364255
279653,211,273144449
279694,1449,2681926223
279844,141,130199759
279887,99,51747398
279716,879,1606751638
279975,461,722176817
283876,284,403324121
283877,663,1251666047
283884,698,860684555
283270,1088,1798976724
283270,1524,2612336284
283270,1223,2060290879
282735,965,1811581219
282735,1065,1964120934
282735,142,288977007
282735,1188,2180474762
282807,204,403459442
282814,33,66235266
282814,167,324277901
282814,1421,2650539151
282814,750,1440189936
282814,844,1597867767
283043,459,868460533
283946,701,1073221314
281976,160,284143304
281976,1413,2512838946
284035,65,100073067
281976,1788,3169984648
281976,2137,3705208881
283050,28,37417500
283050,176,313270652
283050,179,319349993
279654,24,43642180
279654,90,175483252
279654,565,1072169838
279766,995,1799424782
280249,1298,2280174514
280385,639,1182512547
279766,150,284742867
279766,182,346978418
279766,1374,2376726435
280191,203,365646845
280191,399,738164763
279975,274,381924470
281693,1508,2780782769
282037,1350,2361509285
281727,783,1310217079
281693,330,626230843
281707,521,747830326
283877,1134,2027874905
283884,486,511444417
282092,1914,3117390483
279071,105,67567840
280188,117,208895740
279766,46,83947833
279794,474,752010564
279841,1625,2847061287
279715,655,1098165459
279715,668,1122303495
279766,1424,2462717004
279766,1431,2477973867
278875,689,1255280519
279685,28,48407458
279685,179,335842718
278820,174,304396243
280349,22,40908162
279766,1667,2923749274
279716,267,503034427
279760,679,1135841214
279760,683,1145673702
279975,646,1062514422
279975,665,1097663335
280330,774,1480857084
280364,179,339690842
279841,362,565760669
279841,368,578050880
279844,136,121233564
279024,156,182774116
279080,138,96979256
279654,127,247092069
279716,437,824083538
280349,137,253994374
278986,123,130960583
279654,103,200701131
279715,634,1058355183
279716,832,1530819652
279024,349,552339261
279029,81,135653795
279071,121,92621324
279071,123,94666917
279760,268,375761186
279760,200,252739576
279760,313,457671912
282092,846,1307526060
282092,1022,1634903147
283876,503,771390960
283876,576,900888796
283946,1240,2068377434
283964,344,554101283
284006,292,394407758
284006,336,474000607
283946,1108,1823752774
283946,1224,2035995315
282807,141,281366263
283270,249,336022330
281797,934,1481810774
283478,764,1181830569
282092,173,165448254
282092,174,166209649
282092,857,1328448513
283820,709,1251192070
283885,1379,2394331198
283885,458,828171273
283885,732,1332288194
279931,1071,1838126434
279841,842,1423397627
279931,1193,2072289866
279931,1213,2110413327
279931,1257,2192946566
279931,1290,2254086953
279931,1369,2394013817
279766,1327,2315037244
279766,1385,2392095508
279766,1593,2787938137
279975,231,308459942
279975,910,1550619321
280188,108,193672951
282092,1186,1938437642
282092,1663,2718995834
283270,844,1364963659
281693,295,559730025
283270,152,154429209
283877,1037,1880669240
283877,1460,2566414946
283946,831,1297973008
283946,1339,2263748936
284029,99,163719142
281727,576,911668045
281976,1759,3123535563
282092,1184,1936012258
282092,1243,2041036070
282800,33,52814249
283964,209,350217772
281707,254,267259913
281976,1301,2331886236
282735,1562,2911182804
279760,153,172869963
279841,289,434938473
279071,195,226366081
280349,224,426339884
283270,662,1030397771
283270,1150,1921808503
283270,1586,2723762332
283408,1343,2321581053
283408,35,46808636
283408,1129,1930136465
281976,805,1427822848
281693,631,1192435849
281707,616,925072392
281727,980,1663826656
281693,1157,2199101332
281707,735,1143107773
283283,274,567814888
283876,228,305842085
283877,106,190447032
283877,401,753775733
283877,677,1276995997
283877,679,1281393057
281707,158,103663451
282814,1256,2315892612
281693,1028,1959275601
281693,1037,1976353088
281693,1088,2071924607
281693,1232,2329841855
283408,1770,3070867081
283685,26,46786527
281976,285,495409881
284029,42,65164080
283050,207,372656926
283353,376,554496879
282037,980,1759468369
283308,420,814565856
283820,722,1273837902
283830,569,1024184015
283307,190,348795667
283865,544,944156247
283865,548,951785719
282037,274,512282347
283283,44,87950527
283283,52,105362751
283283,1556,2710393861
283283,1594,2763961564
282814,123,238926215
282037,875,1560882546
282037,1031,1848005158
283820,165,272601707
283820,284,488733018
281641,112,186037402
281693,147,274959472
281726,122,229202231
281727,360,576282622
281727,666,1088762951
282842,14,27462925
283453,259,352778169
283453,185,220729818
283478,161,169040290
281797,444,572753234
282919,45,87753009
283408,644,1072931574
281797,523,715574293
282919,135,256621958
283865,449,769136752
283478,467,668883090
283283,1334,2384806950
283283,1647,2838437003
283830,135,252571311
281797,1103,1802955083
283308,158,302209681
282842,60,111292798
283050,3,4755947
283050,4,6167996
283050,49,76459433
283682,321,594445136
276282,1050,1876178719
276283,356,678970649
276283,358,684065768
276283,510,956173928
275658,198,389117483
275658,200,392537237
275913,310,606130497
276242,1464,2743010306
275918,99,172901178
275931,64,102392743
275911,344,529788388
276097,291,561158649
276097,331,638165220
283358,787,1437396755
282917,187,174387866
283306,38,70607660
283283,335,691153500
283453,199,245703722
283885,1565,2705612553
283353,647,1021720702
282730,156,156816083
281797,1850,3119293965
281797,1793,3032449462
282037,1773,3119711545
283308,312,604202714
283043,290,547461305
283059,131,241865320
283270,237,316646030
283270,829,1339554038
283408,66,99646222
283408,446,729833817
283548,146,23719863
283548,197,121098338
283876,77,51345479
283865,221,382121479
283865,222,384378733
282731,116,218840451
283306,188,342297238
283353,152,155700148
283478,343,471999417
283353,599,941801529
283478,282,375040246
282037,153,296043455
283408,1109,1890715106
283408,1471,2563908693
283408,1922,3304941243
283408,1618,2821221029
281693,2084,3787097693
281707,1014,1672998355
281707,1063,1763597294
282731,120,227695435
283478,297,400191124
283865,337,570221042
281797,1397,2356931950
282814,1073,1956378423
283283,378,774615583
283283,391,799449014
281797,1925,3229925733
283043,40,64579806
283359,144,218153608
283408,561,929466945
283478,560,823755847
283308,85,153326200
283353,810,1318646107
282037,342,634177353
282730,110,61793464
282731,57,107808694
282732,4,6450521
283043,324,614357998
283307,316,576670202
283270,157,163161610
283270,605,936992643
283270,1004,1650158147
283408,1874,3234003746
283359,390,573940262
283453,219,282495523
283408,468,769728984
283453,463,680219151
283478,444,627903011
283820,406,707788637
283358,678,1247317621
283830,25,48626047
283885,563,1031780179
283408,174,285520079
283358,159,284481200
283885,81,146657599
283682,372,695528316
283453,446,655198609
281797,483,644349457
281797,356,412034971
281797,518,705629603
283353,389,576681404
281797,315,343535182
283353,630,993662603
284035,316,537540288
283820,1446,2548169408
283820,1451,2555882550
281797,1090,1779078827
282923,154,308534421
283408,1099,1872250810
283283,192,400580507
283283,1161,2126886625
283478,815,1265096211
283358,880,1595419870
283820,82,120074421
283059,430,811874158
283408,1032,1747946190
283820,991,1748819821
284006,351,501229326
284035,156,261090098
283408,1531,2671549459
282814,1567,2924405578
282814,1576,2934621333
283478,139,130809173
282814,1548,2891263099
282814,949,1766406181
283408,1331,2297874300
283478,931,1468897015
283885,861,1576559348
283359,94,143361146
283359,175,263461108
281797,157,73172887
283478,405,565376880
283307,309,564773403
283308,117,216371271
283865,706,1235633530
281797,1191,1962776419
281797,1256,2087715379
283682,250,462240568
282037,1831,3226246221
282037,1833,3229792757
283865,581,1014270789
283865,585,1021745404
281797,2082,3456347164
282037,1809,3185736998
283308,328,635305741
283308,332,641722199
283308,639,1223151760
283308,639,1222617608
283359,2,2793371
283359,11,15889327
283359,288,424852613
282731,62,117252559
281797,176,102173981
282732,12,20123744
282732,24,42872016
283353,107,86870964
283353,156,162631558
281641,100,165332583
283865,521,900950681
283946,713,1094442503
283964,90,153547703
283934,148,249128454
283934,252,403987112
283946,447,616811065
283946,292,366501206
283408,359,595669401
281797,821,1268628306
282037,1465,2526714563
281797,910,1438197299
283682,244,450704784
283283,865,1655693942
283820,199,334188908
283820,1210,2134692585
283820,925,1635039284
282037,6,10012855
282918,15,25236464
282919,70,136436350
283306,278,493001705
282037,145,282182764
283408,58,86307687
283865,487,833054880
283865,492,843422510
283865,494,847513047
283820,1094,1932499223
283820,1420,2502294351
283865,1050,1880622518
283865,1109,1989176460
282037,1077,1927323536
283308,67,122738775
283308,73,132679862
281639,42,64209686
281693,81,155689753
281693,602,1133514132
281693,610,1147685202
281693,1083,2062919948
282037,618,1115663433
283307,410,778330934
283308,49,90561502
283308,49,89003988
283682,78,145802810
282814,758,1452851765
283270,287,401551323
282922,78,143823120
283358,237,426688104
283865,686,1203409806
282730,116,73614642
282730,132,103900430
282731,105,199300447
283353,474,714123326
281707,307,359283043
281726,1,326830
281726,173,328251393
281797,1120,1835660840
281797,756,1143979517
282733,60,111559681
283408,413,678648466
282037,1136,2025835688
283308,728,1379894535
282037,1480,2547981060
283283,75,154089513
282037,56,121110109
283478,616,919911900
284035,198,333867685
283830,270,475799101
283877,707,1333230087
283885,1410,2438018478
282923,19,40142606
283885,250,439479085
283885,780,1424123276
282814,55,107864050
283682,118,218110239
283946,738,1137597799
284014,116,201614860
281976,309,536346781
281976,311,540033612
282092,702,1040810609
283934,768,1303445318
283934,1116,1949824545
283934,1207,2127124362
283934,456,756465044
283946,1126,1857843543
283884,521,562602120
283934,20,31535074
283934,147,247170594
282735,225,457376211
282735,276,555000052
282735,570,1141341745
283885,398,718514879
283353,385,569832100
283865,108,185877804
283820,796,1406968092
282733,143,267724121
283270,1055,1741843243
282814,1307,2422476510
283408,13,21509171
283408,15,24982121
281693,2000,3641092059
282735,33,62237768
282807,50,96600523
283933,175,180514221
283408,2118,3569311965
283820,1472,2592234192
283877,1250,2197280998
281727,1426,2384307337
282734,191,379964881
282814,499,973307734
283358,905,1634953072
283358,913,1647695065
281693,927,1758915504
282092,2015,3307392633
283934,487,812622263
283934,852,1452668069
281707,222,208232742
281707,646,978381026
282033,109,53467410
282092,132,96956358
283270,1499,2571418462
283270,1849,3151227398
281727,1226,2071729788
281976,1603,2858271867
282092,1434,2363338392
283876,79,55472689
283408,579,959081798
283408,579,958190446
281976,997,1762860200
276776,500,834496434
276794,621,823101908
276811,2219,3567859569
276437,1830,3236093874
276655,490,899634666
276776,430,711241509
276811,908,1640242722
276807,217,306040218
276361,715,1373005681
276653,354,537501930
276653,490,763650279
276776,1456,2445956383
276363,1416,2483115012
276655,228,435579123
276776,228,385214012
276807,183,245839145
276501,1897,3140617879
276659,234,370512026
276525,158,171103136
276501,439,713628579
281707,328,395392109
281727,131,220643106
283877,130,236141371
283877,279,516137380
281976,832,1476796520
281976,1570,2799994023
282037,1847,3256609120
283270,1516,2598971079
281693,120,226901510
281693,555,1047158787
281693,200,370390840
281693,372,701593674
283933,115,81161302
283933,190,207862836
283934,798,1353988414
283934,1178,2072362745
283946,279,344557015
283946,541,779491784
283946,348,456088188
282733,93,174550114
282733,94,176864065
283043,490,931248472
283358,249,450505518
283682,168,303885635
283885,297,531087699
283820,1010,1782632628
283830,487,852853644
283885,619,1135634429
282037,387,710244533
283308,336,649412180
283353,787,1277191004
283682,41,76857300
282037,1150,2049841458
282037,1288,2269721942
282037,1295,2279418168
282037,1295,2279563504
283408,308,511705548
283408,1046,1772146106
283408,1206,2070906338
283408,1546,2697747406
283876,142,162195106
283876,697,1127155345
281693,750,1427724365
281693,871,1653536811
281707,497,702449638
281707,742,1156370344
281976,485,859599885
281727,1333,2240748330
281975,172,292875773
281975,212,377833281
281976,1873,3304770732
284006,251,323030658
284014,195,340455862
282092,1252,2058662289
282092,918,1445624057
282092,886,1384200398
282092,886,1384422029
282092,670,980771065
282092,1805,2919601475
282735,919,1739337525
282735,925,1748606872
281693,945,1794479737
281693,614,1156485274
282735,993,1854248676
283884,442,433484613
284036,134,232006160
284036,211,368146635
284044,13,17956883
284038,15,27096904
284043,154,238906822
283877,214,392109651
281726,64,117197819
281726,256,481570294
281693,1318,2475776309
283877,1001,1822968966
283877,297,552465752
283933,173,177219449
281727,118,198960626
281727,187,312270914
282814,937,1748599064
283059,207,386977599
281707,754,1178515044
281707,759,1188006258
283876,497,759668161
283877,206,378008730
283877,225,411389225
283877,230,420809593
283877,883,1632911456
283270,1653,2837247712
284035,295,498813283
284035,327,558434482
281693,63,120645175
281693,717,1365874461
281693,1111,2114040566
281693,1000,1904403384
283964,260,424986709
283964,278,453164369
284014,178,310599245
284014,169,293926726
282735,292,583882014
283305,80,29814997
281639,10,8900405
283270,681,1067828232
282732,66,116235630
282734,33,71620186
281639,113,182836793
281639,116,188345643
281976,1133,2004755262
281976,1697,3019983010
282735,1463,2726508754
283884,430,411976160
283877,920,1693925907
283877,1361,2366463371
283884,751,951078965
283050,122,214990998
283453,98,71149119
283453,99,71549945
283453,116,88474258
282735,536,1077129965
282735,1037,1921415477
283306,31,55513864
283353,90,55008236
283478,104,80941497
283050,135,240399600
283408,865,1452923359
283876,526,810388845
284037,72,138217369
283358,118,210210095
283358,645,1187360315
283359,341,496034064
283877,1161,2068580484
283359,157,237946913
283885,917,1674972057
281641,196,333055204
281797,352,405640151
281976,659,1160991056
281976,778,1377788174
281976,2163,3735737626
283043,28,44751945
283043,29,46815010
282735,771,1495598984
283059,110,206848328
283270,1684,2889381820
283270,1684,2889361649
283408,400,658930948
283408,553,915905484
283934,58,98526384
283934,291,467781447
283934,295,474572125
283946,159,138112265
283946,593,868213267
283946,1065,1738442980
284043,189,283097345
284037,243,450332277
284040,25,45408410
284043,54,84495291
284035,28,43355849
281707,248,256387889
283934,516,866063047
282092,2199,3642109597
282092,1642,2687969227
282092,1645,2692480048
282712,41,78523277
282730,122,84285904
282092,868,1349364820
283478,946,1493964151
281797,207,159905506
283052,88,145792134
283685,256,221421809
283865,908,1608292849
283885,1483,2539564902
281797,164,84682544
283407,98,75812867
281797,647,947124875
283946,375,498013025
282814,330,649113120
282814,343,675174790
282814,991,1832976712
283283,172,359895781
283876,717,1162835583
283876,290,412728414
283876,703,1139246591
282735,251,507244370
281693,1511,2784057578
281693,1543,2832694653
281727,1322,2224278116
281727,763,1273923812
276870,2055,3723568981
277094,21,32030009
277094,427,757538020
277094,499,885511825
277096,1065,1895328552
277194,605,988403196
276831,1080,1959962430
277094,217,374764049
276950,276,528727382
276950,278,531348638
276870,2107,3820969527
276870,1754,3163102281
276831,880,1576388950
276831,2655,4710630111
278240,467,933158241
278808,1427,2508935567
278308,1163,1987327519
278308,1825,3036003702
278406,761,1284633105
278406,971,1674706123
278406,1308,2309268694
278017,354,495220626
